0.00859071,,0.000429622438546253
0.00000000590295,,8.52651E-14
4.17799E-12,,0.00859071
0.00000000128392,,0.00192092070576189
0.0000000388032,,
0.00000000744271,,
0.00000000564828,,
8.52651E-14,,
7.14657E-10,,
0.000000061291,,
0.0000000501753,,
0.00000018207,,
1.94383E-10,,
0.000000248356,,
0.00000000584477,,
4.13838E-11,,
0.00000000106317,,
0.000000041123,,
6.21938E-10,,
0.00000108819,,
163.735,,112.65927
88.0913,,49.6442
62.6667,,181.811
49.6442,,35.3338609483892
98.2365,,
76.6161,,
136.601,,
113.996,,
78.1049,,
181.811,,
102.523,,
150.107,,
101.393,,
120.877,,
120.677,,
160.138,,
113.526,,
95.2268,,
147.548,,
91.6669,,
1023.59,,623.86525
541.064,,343.231
471.145,,1023.59
533.1,,152.220807413329
611.911,,
641.974,,
604.04,,
668.311,,
629.784,,
343.231,,
559.196,,
415.896,,
554.57,,
571.466,,
787.262,,
754.851,,
523.554,,
705.87,,
728.812,,
807.678,,
