64	;1.42842	;1.71392	;0.801462
65	;1.42842	;1.71392	;0.801462
66	;1.42842	;1.71392	;0.801462
67	;1.42842	;1.71392	;0.801462
68	;1.42842	;1.71392	;0.801462
69	;1.42842	;1.71392	;0.801462
70	;1.42842	;1.71392	;0.801462
71	;1.42842	;1.71392	;0.801462
72	;1.42842	;1.71392	;0.801462
73	;1.42842	;1.71392	;0.801462
74	;1.42842	;1.71392	;0.801462
75	;1.42842	;1.71392	;0.801462
76	;1.42842	;1.71392	;0.801462
77	;1.42842	;1.71392	;0.801462
78	;1.42842	;1.71392	;0.801462
79	;1.42842	;1.71392	;0.801462
80	;1.42842	;1.71392	;0.801462
81	;1.42842	;1.71392	;0.801462
82	;1.42842	;1.71392	;0.801462
83	;1.42842	;1.71392	;0.801462
84	;1.42842	;1.71392	;0.801462
85	;1.42842	;1.71392	;0.801462
86	;1.39346	;1.69614	;0.80101
87	;1.39346	;1.69614	;0.80101
88	;1.39346	;1.69614	;0.80101
89	;1.39346	;1.69614	;0.80101
90	;1.39346	;1.69614	;0.80101
91	;1.39346	;1.69614	;0.80101
92	;1.39374	;1.69671	;0.800297
93	;1.39374	;1.69671	;0.800297
94	;1.39374	;1.69671	;0.800297
95	;1.39374	;1.69671	;0.800297
96	;1.3937	;1.6967	;0.800293
97	;1.3937	;1.6967	;0.800293
98	;1.39377	;1.6968	;0.800175
99	;1.39377	;1.6968	;0.800175
100	;1.39377	;1.6968	;0.800175
101	;1.39377	;1.6968	;0.800175
102	;1.39377	;1.6968	;0.800175
103	;1.39377	;1.6968	;0.800175
104	;1.39377	;1.6968	;0.800175
105	;1.39279	;1.69635	;0.800128
106	;1.39279	;1.69635	;0.800128
107	;1.39265	;1.69632	;0.800078
108	;1.39265	;1.69632	;0.800078
109	;1.39265	;1.69632	;0.800078
110	;1.39265	;1.69632	;0.800078
111	;1.39265	;1.69632	;0.800078
112	;1.39265	;1.69632	;0.800078
113	;1.39265	;1.69632	;0.800074
114	;1.39265	;1.69632	;0.800074
115	;1.39265	;1.69632	;0.800074
116	;1.39265	;1.69632	;0.800074
117	;1.39265	;1.69632	;0.800074
118	;1.39265	;1.69632	;0.800074
119	;1.39265	;1.69632	;0.80007
120	;1.39265	;1.69632	;0.80007
121	;1.39265	;1.69632	;0.800068
122	;1.39265	;1.69632	;0.800068
123	;1.39265	;1.69632	;0.800068
124	;1.39265	;1.69632	;0.800068
125	;1.39265	;1.69632	;0.800068
126	;1.39265	;1.69632	;0.800068
127	;1.39265	;1.69632	;0.800068
128	;1.39265	;1.69632	;0.800068
129	;1.39265	;1.69632	;0.800068
130	;1.39265	;1.69632	;0.800068
131	;1.39265	;1.69632	;0.800068
132	;1.39265	;1.69632	;0.800068
133	;1.39265	;1.69632	;0.800068
134	;1.39265	;1.69632	;0.800068
135	;1.39265	;1.69632	;0.800068
136	;1.39265	;1.69632	;0.800068
137	;1.39265	;1.69632	;0.800068
138	;1.39265	;1.69632	;0.800068
139	;1.39265	;1.69632	;0.800068
140	;1.39265	;1.69632	;0.800068
141	;1.39265	;1.69632	;0.800068
142	;1.39265	;1.69632	;0.800068
143	;1.39265	;1.69632	;0.800068
144	;1.39265	;1.69632	;0.800068
145	;1.39265	;1.69632	;0.800068
146	;1.39265	;1.69632	;0.800068
147	;1.39265	;1.69632	;0.800068
148	;1.39265	;1.69632	;0.800068
149	;1.39265	;1.69632	;0.800068
150	;1.39265	;1.69632	;0.800068

1	;1.66187	;1.79084	;0.940975
2	;1.65701	;1.79716	;0.92565
3	;1.60831	;1.80352	;0.855126
4	;1.53402	;1.75672	;0.837646
5	;1.51483	;1.75691	;0.817238
6	;1.51483	;1.75691	;0.817238
7	;1.5116	;1.75576	;0.815632
8	;1.47276	;1.734	;0.810265
9	;1.46066	;1.7299	;0.805265
10	;1.45015	;1.72457	;0.803927
11	;1.44579	;1.7225	;0.803233
12	;1.43802	;1.71881	;0.802119
13	;1.43802	;1.71881	;0.802119
14	;1.43584	;1.71777	;0.801844
15	;1.43584	;1.71777	;0.801844
16	;1.43549	;1.71774	;0.801575
17	;1.43549	;1.71774	;0.801575
18	;1.43549	;1.71774	;0.801575
19	;1.43549	;1.71774	;0.801575
20	;1.43549	;1.71774	;0.801575
21	;1.43549	;1.71774	;0.801575
22	;1.43549	;1.71774	;0.801575
23	;1.43549	;1.71774	;0.801575
24	;1.43549	;1.71774	;0.801575
25	;1.43549	;1.71774	;0.801575
26	;1.43549	;1.71774	;0.801575
27	;1.43549	;1.71774	;0.801575
28	;1.43549	;1.71774	;0.801575
29	;1.43549	;1.71775	;0.801575
30	;1.43544	;1.71772	;0.801574
31	;1.4354	;1.7177	;0.801569
32	;1.4354	;1.7177	;0.801567
33	;1.4354	;1.7177	;0.801567
34	;1.4354	;1.7177	;0.801567
35	;1.4354	;1.7177	;0.801567
36	;1.4354	;1.7177	;0.801567
37	;1.4354	;1.7177	;0.801567
38	;1.4354	;1.7177	;0.801567
39	;1.4354	;1.7177	;0.801567
40	;1.4354	;1.7177	;0.801567
41	;1.4354	;1.7177	;0.801567
42	;1.4354	;1.7177	;0.801567
43	;1.4354	;1.7177	;0.801567
44	;1.4354	;1.7177	;0.801567
45	;1.4354	;1.7177	;0.801567
46	;1.4354	;1.7177	;0.801567
47	;1.4354	;1.7177	;0.801567
48	;1.4354	;1.7177	;0.801567
49	;1.4354	;1.7177	;0.801567
50	;1.4354	;1.7177	;0.801567
51	;1.4354	;1.7177	;0.801567
52	;1.4354	;1.7177	;0.801567
53	;1.4354	;1.7177	;0.801567
54	;1.4354	;1.7177	;0.801567
55	;1.4354	;1.7177	;0.801567
56	;1.4354	;1.7177	;0.801567
57	;1.4354	;1.7177	;0.801567
58	;1.4354	;1.7177	;0.801567
59	;1.4354	;1.7177	;0.801567
60	;1.4354	;1.7177	;0.801567
61	;1.4354	;1.7177	;0.801567
62	;1.4354	;1.7177	;0.801567
63	;1.4354	;1.7177	;0.801567
64	;1.4354	;1.7177	;0.801567
65	;1.4354	;1.7177	;0.801567
66	;1.4354	;1.7177	;0.801567
67	;1.4354	;1.7177	;0.801567
68	;1.4354	;1.7177	;0.801567
69	;1.4354	;1.7177	;0.801567
70	;1.4354	;1.7177	;0.801567
71	;1.4354	;1.7177	;0.801567
72	;1.4354	;1.7177	;0.801567
73	;1.4354	;1.7177	;0.801567
74	;1.4354	;1.7177	;0.801567
75	;1.4354	;1.7177	;0.801567
76	;1.4354	;1.7177	;0.801567
77	;1.4354	;1.7177	;0.801567
78	;1.4354	;1.7177	;0.801567
79	;1.4354	;1.7177	;0.801567
80	;1.4354	;1.7177	;0.801567
81	;1.4354	;1.7177	;0.801567
82	;1.4354	;1.7177	;0.801567
83	;1.4354	;1.7177	;0.801567
84	;1.4354	;1.7177	;0.801567
85	;1.4354	;1.7177	;0.801567
86	;1.4354	;1.7177	;0.801567
87	;1.4354	;1.7177	;0.801567
88	;1.4354	;1.7177	;0.801567
89	;1.4354	;1.7177	;0.801567
90	;1.42178	;1.71078	;0.800771
91	;1.40881	;1.70421	;0.800407
92	;1.40008	;1.69988	;0.800247
93	;1.40008	;1.69988	;0.800247
94	;1.39889	;1.69938	;0.800104
95	;1.39889	;1.69938	;0.800104
96	;1.39888	;1.69944	;0.80001
97	;1.39888	;1.69944	;0.80001
98	;1.39889	;1.69944	;0.800008
99	;1.39887	;1.69944	;0.800002
100	;1.39887	;1.69944	;0.800002
101	;1.39887	;1.69944	;0.800002
102	;1.39887	;1.69944	;0.800002
103	;1.39887	;1.69944	;0.800002
104	;1.39887	;1.69944	;0.800002
105	;1.39887	;1.69944	;0.800002
106	;1.39887	;1.69944	;0.800002
107	;1.39887	;1.69944	;0.800002
108	;1.39887	;1.69944	;0.800002
109	;1.39887	;1.69944	;0.800002
110	;1.39887	;1.69944	;0.800002
111	;1.39887	;1.69944	;0.800002
112	;1.39887	;1.69944	;0.800002
113	;1.39887	;1.69944	;0.800002
114	;1.39887	;1.69944	;0.800002
115	;1.39887	;1.69944	;0.800002
116	;1.39887	;1.69944	;0.800002
117	;1.39887	;1.69944	;0.800002
118	;1.39887	;1.69944	;0.800002
119	;1.39887	;1.69944	;0.800002
120	;1.39887	;1.69944	;0.800002
121	;1.39887	;1.69944	;0.800002
122	;1.39887	;1.69944	;0.800002
123	;1.39887	;1.69944	;0.800002
124	;1.39887	;1.69944	;0.800002
125	;1.39887	;1.69944	;0.800002
126	;1.39887	;1.69944	;0.800002
127	;1.39887	;1.69944	;0.800002
128	;1.39887	;1.69944	;0.800002
129	;1.39887	;1.69944	;0.800002
130	;1.39887	;1.69944	;0.800002
131	;1.39887	;1.69944	;0.800002
132	;1.39887	;1.69944	;0.800002
133	;1.39887	;1.69944	;0.800002
134	;1.39887	;1.69944	;0.800002
135	;1.39887	;1.69944	;0.800002
136	;1.39887	;1.69944	;0.800002
137	;1.39887	;1.69944	;0.800002
138	;1.39887	;1.69944	;0.800002
139	;1.39887	;1.69944	;0.800002
140	;1.39887	;1.69944	;0.800002
141	;1.39887	;1.69944	;0.800002
142	;1.39887	;1.69944	;0.800002
143	;1.39887	;1.69944	;0.800002
144	;1.39887	;1.69944	;0.800002
145	;1.39887	;1.69944	;0.800002
146	;1.39887	;1.69944	;0.800002
147	;1.39887	;1.69944	;0.800002
148	;1.39887	;1.69944	;0.800002
149	;1.39887	;1.69944	;0.800002
150	;1.39887	;1.69944	;0.800002

1	;1.38467	;1.65748	;0.857805
2	;1.35349	;1.67615	;0.803682
3	;1.35349	;1.67615	;0.803682
4	;1.35349	;1.67615	;0.803682
5	;1.35349	;1.67615	;0.803682
6	;1.35349	;1.67615	;0.803682
7	;1.41784	;1.7089	;0.800431
8	;1.41784	;1.7089	;0.800431
9	;1.41784	;1.7089	;0.800431
10	;1.41784	;1.7089	;0.800431
11	;1.41784	;1.7089	;0.800431
12	;1.41784	;1.7089	;0.800431
13	;1.41784	;1.7089	;0.800431
14	;1.41784	;1.7089	;0.800431
15	;1.41784	;1.7089	;0.800431
16	;1.41784	;1.7089	;0.800431
17	;1.41784	;1.7089	;0.800431
18	;1.41784	;1.7089	;0.800431
19	;1.41784	;1.7089	;0.800431
20	;1.41784	;1.7089	;0.800431
21	;1.41784	;1.7089	;0.800431
22	;1.41784	;1.7089	;0.800431
23	;1.41784	;1.7089	;0.800431
24	;1.41784	;1.7089	;0.800431
25	;1.41784	;1.7089	;0.800431
26	;1.41784	;1.7089	;0.800431
27	;1.41784	;1.7089	;0.800431
28	;1.41784	;1.7089	;0.800431
29	;1.41784	;1.7089	;0.800431
30	;1.41784	;1.7089	;0.800431
31	;1.41784	;1.7089	;0.800431
32	;1.41784	;1.7089	;0.800431
33	;1.41784	;1.7089	;0.800431
34	;1.41784	;1.7089	;0.800431
35	;1.41784	;1.7089	;0.800431
36	;1.41784	;1.7089	;0.800431
37	;1.41784	;1.7089	;0.800431
38	;1.41784	;1.7089	;0.800431
39	;1.41784	;1.7089	;0.800431
40	;1.41784	;1.7089	;0.800431
41	;1.41784	;1.7089	;0.800431
42	;1.41784	;1.7089	;0.800431
43	;1.41784	;1.7089	;0.800431
44	;1.41784	;1.7089	;0.800431
45	;1.41784	;1.7089	;0.800431
46	;1.41784	;1.7089	;0.800431
47	;1.41784	;1.7089	;0.800431
48	;1.41784	;1.7089	;0.800431
49	;1.41784	;1.7089	;0.800431
50	;1.40739	;1.70364	;0.800158
51	;1.40739	;1.70364	;0.800158
52	;1.40739	;1.70364	;0.800158
53	;1.40739	;1.70364	;0.800158
54	;1.40739	;1.70364	;0.800158
55	;1.40739	;1.70364	;0.800158
56	;1.40739	;1.70364	;0.800158
57	;1.40739	;1.70364	;0.800158
58	;1.40739	;1.70364	;0.800158
59	;1.40739	;1.70364	;0.800158
60	;1.40739	;1.70364	;0.800158
61	;1.40739	;1.70364	;0.800158
62	;1.40739	;1.70364	;0.800158
63	;1.40739	;1.70364	;0.800158
64	;1.40739	;1.70364	;0.800158
65	;1.40739	;1.70364	;0.800158
66	;1.40739	;1.70364	;0.800158
67	;1.40739	;1.70364	;0.800158
68	;1.40739	;1.70364	;0.800158
69	;1.40739	;1.70364	;0.800158
70	;1.40739	;1.70364	;0.800158
71	;1.40739	;1.70364	;0.800158
72	;1.40739	;1.70364	;0.800158
73	;1.40739	;1.70364	;0.800158
74	;1.40739	;1.70364	;0.800158
75	;1.40739	;1.70364	;0.800158
76	;1.40739	;1.70364	;0.800158
77	;1.40739	;1.70364	;0.800158
78	;1.40739	;1.70364	;0.800158
79	;1.40739	;1.70364	;0.800158
80	;1.40739	;1.70364	;0.800158
81	;1.40739	;1.70364	;0.800158
82	;1.40739	;1.70364	;0.800158
83	;1.40739	;1.70364	;0.800158
84	;1.40739	;1.70364	;0.800158
85	;1.40739	;1.70364	;0.800158
86	;1.40739	;1.70364	;0.800158
87	;1.40739	;1.70364	;0.800158
88	;1.40739	;1.70364	;0.800158
89	;1.40739	;1.70364	;0.800158
90	;1.40739	;1.70364	;0.800158
91	;1.40739	;1.70364	;0.800158
92	;1.40739	;1.70364	;0.800158
93	;1.40739	;1.70364	;0.800158
94	;1.40739	;1.70364	;0.800158
95	;1.40739	;1.70364	;0.800158
96	;1.40739	;1.70364	;0.800158
97	;1.40739	;1.70364	;0.800158
98	;1.40739	;1.70364	;0.800158
99	;1.40739	;1.70364	;0.800158
100	;1.40739	;1.70364	;0.800158
101	;1.40739	;1.70364	;0.800158
102	;1.40739	;1.70364	;0.800158
103	;1.40739	;1.70364	;0.800158
104	;1.40739	;1.70364	;0.800158
105	;1.40739	;1.70364	;0.800158
106	;1.40739	;1.70364	;0.800158
107	;1.40739	;1.70364	;0.800158
108	;1.40739	;1.70364	;0.800158
109	;1.40739	;1.70364	;0.800158
110	;1.40739	;1.70364	;0.800158
111	;1.40739	;1.70364	;0.800158
112	;1.40739	;1.70364	;0.800158
113	;1.40739	;1.70364	;0.800158
114	;1.40739	;1.70364	;0.800158
115	;1.40739	;1.70364	;0.800158
116	;1.40739	;1.70364	;0.800158
117	;1.40739	;1.70364	;0.800158
118	;1.40739	;1.70364	;0.800158
119	;1.40739	;1.70364	;0.800158
120	;1.40739	;1.70364	;0.800158
121	;1.40739	;1.70364	;0.800158
122	;1.40739	;1.70364	;0.800158
123	;1.40739	;1.70364	;0.800158
124	;1.40739	;1.70364	;0.800158
125	;1.40739	;1.70364	;0.800158
126	;1.40739	;1.70364	;0.800158
127	;1.40739	;1.70364	;0.800158
128	;1.40739	;1.70364	;0.800158
129	;1.40739	;1.70364	;0.800158
130	;1.40739	;1.70364	;0.800158
131	;1.40739	;1.70364	;0.800158
132	;1.40739	;1.70364	;0.800158
133	;1.40739	;1.70364	;0.800158
134	;1.40739	;1.70364	;0.800158
135	;1.40739	;1.70364	;0.800158
136	;1.40739	;1.70364	;0.800158
137	;1.40739	;1.70364	;0.800158
138	;1.40739	;1.70364	;0.800158
139	;1.40739	;1.70364	;0.800158
140	;1.40739	;1.70364	;0.800158
141	;1.40739	;1.70364	;0.800158
142	;1.40739	;1.70364	;0.800158
143	;1.40739	;1.70364	;0.800158
144	;1.40739	;1.70364	;0.800158
145	;1.40739	;1.70364	;0.800158
146	;1.40739	;1.70364	;0.800158
147	;1.40739	;1.70364	;0.800158
148	;1.40739	;1.70364	;0.800158
149	;1.40739	;1.70364	;0.800158
150	;1.40739	;1.70364	;0.800158

1	;1.45648	;1.67894	;0.882517
2	;1.4024	;1.69482	;0.810244
3	;1.4024	;1.69482	;0.810244
4	;1.4024	;1.69482	;0.810244
5	;1.4024	;1.69482	;0.810244
6	;1.4024	;1.69482	;0.810244
7	;1.4024	;1.69482	;0.810244
8	;1.37475	;1.68196	;0.809625
9	;1.37475	;1.68196	;0.809625
10	;1.35223	;1.67366	;0.806901
11	;1.35223	;1.67366	;0.806901
12	;1.35038	;1.6744	;0.80438
13	;1.35038	;1.6744	;0.80438
14	;1.35038	;1.6744	;0.80438
15	;1.35038	;1.6744	;0.80438
16	;1.35038	;1.6744	;0.80438
17	;1.35038	;1.6744	;0.80438
18	;1.35038	;1.6744	;0.80438
19	;1.35038	;1.6744	;0.80438
20	;1.35038	;1.6744	;0.80438
21	;1.35038	;1.6744	;0.80438
22	;1.35038	;1.6744	;0.80438
23	;1.35038	;1.6744	;0.80438
24	;1.35038	;1.6744	;0.80438
25	;1.35038	;1.6744	;0.80438
26	;1.35038	;1.6744	;0.80438
27	;1.35038	;1.6744	;0.80438
28	;1.35038	;1.6744	;0.80438
29	;1.35038	;1.6744	;0.80438
30	;1.35038	;1.6744	;0.80438
31	;1.35038	;1.6744	;0.80438
32	;1.35038	;1.6744	;0.80438
33	;1.35038	;1.6744	;0.80438
34	;1.35038	;1.6744	;0.80438
35	;1.39653	;1.6956	;0.804293
36	;1.39653	;1.6956	;0.804293
37	;1.39653	;1.6956	;0.804293
38	;1.39653	;1.6956	;0.804293
39	;1.39805	;1.69837	;0.801048
40	;1.39805	;1.69837	;0.801048
41	;1.39805	;1.69837	;0.801048
42	;1.39805	;1.69837	;0.801048
43	;1.39805	;1.69837	;0.801048
44	;1.39805	;1.69837	;0.801048
45	;1.40502	;1.70217	;0.800572
46	;1.40502	;1.70217	;0.800572
47	;1.40502	;1.70217	;0.800572
48	;1.40502	;1.70217	;0.800572
49	;1.40502	;1.70217	;0.800572
50	;1.40502	;1.70217	;0.800572
51	;1.40502	;1.70217	;0.800572
52	;1.40502	;1.70217	;0.800572
53	;1.40502	;1.70217	;0.800572
54	;1.40502	;1.70217	;0.800572
55	;1.40502	;1.70217	;0.800572
56	;1.40502	;1.70217	;0.800572
57	;1.40502	;1.70217	;0.800572
58	;1.40502	;1.70217	;0.800572
59	;1.40502	;1.70217	;0.800572
60	;1.40502	;1.70217	;0.800572
61	;1.40502	;1.70217	;0.800572
62	;1.40502	;1.70217	;0.800572
63	;1.40502	;1.70217	;0.800572
64	;1.40502	;1.70217	;0.800572
65	;1.40502	;1.70217	;0.800572
66	;1.40502	;1.70217	;0.800572
67	;1.40502	;1.70217	;0.800572
68	;1.40502	;1.70217	;0.800572
69	;1.40502	;1.70217	;0.800572
70	;1.40502	;1.70217	;0.800572
71	;1.40502	;1.70217	;0.800572
72	;1.40502	;1.70217	;0.800572
73	;1.40502	;1.70217	;0.800572
74	;1.40502	;1.70217	;0.800572
75	;1.40502	;1.70217	;0.800572
76	;1.40502	;1.70217	;0.800572
77	;1.40502	;1.70217	;0.800572
78	;1.40502	;1.70217	;0.800572
79	;1.40502	;1.70217	;0.800572
80	;1.40502	;1.70217	;0.800572
81	;1.40502	;1.70217	;0.800572
82	;1.40502	;1.70217	;0.800572
83	;1.40502	;1.70217	;0.800572
84	;1.40502	;1.70217	;0.800572
85	;1.40502	;1.70217	;0.800572
86	;1.40502	;1.70217	;0.800572
87	;1.40502	;1.70217	;0.800572
88	;1.40502	;1.70217	;0.800572
89	;1.40502	;1.70217	;0.800572
90	;1.40502	;1.70217	;0.800572
91	;1.40502	;1.70217	;0.800572
92	;1.40502	;1.70217	;0.800572
93	;1.40502	;1.70217	;0.800572
94	;1.40502	;1.70217	;0.800572
95	;1.40502	;1.70217	;0.800572
96	;1.40502	;1.70217	;0.800572
97	;1.40502	;1.70217	;0.800572
98	;1.40502	;1.70217	;0.800572
99	;1.40502	;1.70217	;0.800572
100	;1.40502	;1.70217	;0.800572
101	;1.40502	;1.70217	;0.800572
102	;1.40502	;1.70217	;0.800572
103	;1.40502	;1.70217	;0.800572
104	;1.40502	;1.70217	;0.800572
105	;1.40502	;1.70217	;0.800572
106	;1.40502	;1.70217	;0.800572
107	;1.40502	;1.70217	;0.800572
108	;1.40502	;1.70217	;0.800572
109	;1.40502	;1.70217	;0.800572
110	;1.40502	;1.70217	;0.800572
111	;1.40502	;1.70217	;0.800572
112	;1.40502	;1.70217	;0.800572
113	;1.40502	;1.70217	;0.800572
114	;1.40502	;1.70217	;0.800572
115	;1.40502	;1.70217	;0.800572
116	;1.40502	;1.70217	;0.800572
117	;1.40502	;1.70217	;0.800572
118	;1.40502	;1.70217	;0.800572
119	;1.40502	;1.70217	;0.800572
120	;1.40502	;1.70217	;0.800572
121	;1.40502	;1.70217	;0.800572
122	;1.40502	;1.70217	;0.800572
123	;1.40502	;1.70217	;0.800572
124	;1.40502	;1.70217	;0.800572
125	;1.40502	;1.70217	;0.800572
126	;1.40502	;1.70217	;0.800572
127	;1.40502	;1.70217	;0.800572
128	;1.40502	;1.70217	;0.800572
129	;1.40502	;1.70217	;0.800572
130	;1.40502	;1.70217	;0.800572
131	;1.40502	;1.70217	;0.800572
132	;1.40502	;1.70217	;0.800572
133	;1.40502	;1.70217	;0.800572
134	;1.40502	;1.70217	;0.800572
135	;1.40502	;1.70217	;0.800572
136	;1.40502	;1.70217	;0.800572
137	;1.40502	;1.70217	;0.800572
138	;1.40622	;1.7031	;0.800069
139	;1.40622	;1.7031	;0.800069
140	;1.40622	;1.7031	;0.800069
141	;1.40622	;1.7031	;0.800069
142	;1.40622	;1.7031	;0.800069
143	;1.40622	;1.7031	;0.800069
144	;1.40622	;1.7031	;0.800069
145	;1.40622	;1.7031	;0.800069
146	;1.40622	;1.7031	;0.800069
147	;1.40622	;1.7031	;0.800069
148	;1.40622	;1.7031	;0.800069
149	;1.40622	;1.7031	;0.800069
150	;1.40622	;1.7031	;0.800069

1	;1.70251	;1.79718	;0.987479
2	;1.47544	;1.71059	;0.849204
3	;1.35317	;1.65687	;0.835598
4	;1.48454	;1.73818	;0.815143
5	;1.41619	;1.70471	;0.805708
6	;1.42656	;1.71182	;0.803188
7	;1.42656	;1.71182	;0.803188
8	;1.42656	;1.71182	;0.803188
9	;1.42656	;1.71182	;0.803188
10	;1.42656	;1.71182	;0.803188
11	;1.42656	;1.71182	;0.803188
12	;1.42656	;1.71182	;0.803188
13	;1.42632	;1.71284	;0.801373
14	;1.40523	;1.70235	;0.800455
15	;1.40523	;1.70235	;0.800455
16	;1.4104	;1.70509	;0.800301
17	;1.4104	;1.70509	;0.800301
18	;1.4104	;1.70509	;0.800301
19	;1.4104	;1.70509	;0.800301
20	;1.4104	;1.70509	;0.800301
21	;1.4104	;1.70509	;0.800301
22	;1.4104	;1.70509	;0.800301
23	;1.4104	;1.70509	;0.800301
24	;1.4104	;1.70509	;0.800301
25	;1.4104	;1.70509	;0.800301
26	;1.4104	;1.70509	;0.800301
27	;1.4104	;1.70509	;0.800301
28	;1.4104	;1.70509	;0.800301
29	;1.4104	;1.70509	;0.800301
30	;1.4104	;1.70509	;0.800301
31	;1.4104	;1.70509	;0.800301
32	;1.4104	;1.70509	;0.800301
33	;1.4104	;1.70509	;0.800301
34	;1.4104	;1.70509	;0.800301
35	;1.4104	;1.70509	;0.800301
36	;1.4104	;1.70509	;0.800301
37	;1.4104	;1.70509	;0.800301
38	;1.4104	;1.70509	;0.800301
39	;1.4104	;1.70509	;0.800301
40	;1.4104	;1.70509	;0.800301
41	;1.4104	;1.70509	;0.800301
42	;1.4104	;1.70509	;0.800301
43	;1.4104	;1.70509	;0.800301
44	;1.4104	;1.70509	;0.800301
45	;1.4104	;1.70509	;0.800301
