0,,0.00530191051332028
0.00739608,,0
6.66134E-16,,0.0221913
0.00739614,,0.00665937048944994
1.07692E-14,,
0.00985771,,
1.59872E-14,,
0.0123225,,
2.22045E-16,,
2.66361E-10,,
5.44009E-15,,
9.99201E-16,,
6.10623E-15,,
0.0123215,,
0.0221913,,
0.0123211,,
0.00985738,,
4.21885E-15,,
0.0123745,,
2.22045E-16,,
0.0147798,,0.00579195612361332
9.99201E-16,,0
1.47193E-12,,0.0221561
0.00739604,,0.00738350627741022
0.00739604,,
0.00985729,,
0.00000000232402,,
0.0221561,,
0.0147825,,
4.55191E-15,,
0.0173029,,
0.00739605,,
0,,
1.15907E-12,,
1.11022E-15,,
0.0147724,,
1.4026E-10,,
5.83977E-13,,
4.76397E-12,,
8.88178E-16,,
0.0000201242,,0.004441456455005
0.00000000274877,,0.00000000248822
0.0197176,,0.0197176
0.00000000463734,,0.00718193113874875
0.0172451,,
0.000000025162,,
0.00000000763647,,
0.0000000035036,,
0.0147948,,
0.00000000248822,,
0.0000000503651,,
0.00000000356093,,
0.00000000251526,,
0.0123435,,
0.00991586,,
0.014792,,
0.0000000220142,,
0.00000000361863,,
0.00000000675936,,
0.00000000989022,,
