3.68364E-94,,7.16562413E-18
2.8591E-18,,3.68364E-94
1.84529E-18,,5.74099E-17
2.51022E-17,,1.45693263530252E-17
8.36399E-19,,
4.57507E-20,,
1.01474E-19,,
2.90204E-17,,
2.22955E-18,,
1.74429E-18,,
4.17415E-19,,
1.54206E-17,,
8.01074E-20,,
1.68547E-20,,
2.1605E-19,,
1.38447E-20,,
5.78086E-18,,
5.46821E-20,,
5.74099E-17,,
1.17715E-19,,
4.65108E-87,,3.395943859015E-17
2.40022E-18,,4.65108E-87
2.22358E-21,,5.55226E-16
9.27717E-18,,1.23363685202368E-16
3.54841E-17,,
4.23051E-19,,
8.50935E-18,,
5.55226E-16,,
3.12497E-19,,
3.58823E-19,,
6.38184E-20,,
2.07391E-18,,
5.907E-18,,
9.40611E-19,,
2.17608E-18,,
2.75354E-20,,
4.94612E-17,,
2.22423E-22,,
1.55113E-18,,
4.99383E-18,,
0.00010912,,0.00000558933673
0.0000000441225,,0.0000000272067
0.000000191121,,0.00010912
0.000000136286,,2.43688319140391E-05
0.000000259707,,
0.000000370866,,
0.000000162535,,
0.0000000272067,,
0.0000000272589,,
0.000000145403,,
0.0000000308921,,
0.0000000314323,,
0.000000104724,,
0.0000000959355,,
0.000000161025,,
0.0000000913156,,
0.000000433303,,
0.000000151292,,
0.000000092673,,
0.000000109636,,
