49	;0.79459	;0.392119	;263.956
50	;0.79459	;0.392119	;263.956
51	;0.795176	;0.390406	;263.95
52	;0.795176	;0.390406	;263.95
53	;0.795176	;0.390406	;263.95
54	;0.795176	;0.390406	;263.95
55	;0.795176	;0.390406	;263.95
56	;0.795176	;0.390406	;263.95
57	;0.795176	;0.390406	;263.95
58	;0.795176	;0.390406	;263.95
59	;0.790009	;0.404509	;263.899
60	;0.790009	;0.404509	;263.899
61	;0.790009	;0.404509	;263.899
62	;0.790009	;0.404509	;263.899
63	;0.790009	;0.404509	;263.899
64	;0.790009	;0.404509	;263.899
65	;0.790009	;0.404509	;263.899
66	;0.790009	;0.404509	;263.899
67	;0.790009	;0.404509	;263.899
68	;0.790009	;0.404509	;263.899
69	;0.790009	;0.404509	;263.899
70	;0.790009	;0.404509	;263.899
71	;0.790009	;0.404509	;263.899
72	;0.790009	;0.404509	;263.899
73	;0.790009	;0.404509	;263.899
74	;0.790009	;0.404509	;263.899
75	;0.790009	;0.404509	;263.899
76	;0.790009	;0.404509	;263.899
77	;0.790009	;0.404509	;263.899
78	;0.790009	;0.404509	;263.899
79	;0.790009	;0.404509	;263.899
80	;0.790009	;0.404509	;263.899
81	;0.790009	;0.404509	;263.899
82	;0.790009	;0.404509	;263.899
83	;0.790009	;0.404509	;263.899
84	;0.790009	;0.404509	;263.899
85	;0.790009	;0.404509	;263.899
86	;0.790009	;0.404509	;263.899
87	;0.790009	;0.404509	;263.899
88	;0.790009	;0.404509	;263.899
89	;0.790009	;0.404509	;263.899
90	;0.790009	;0.404509	;263.899
91	;0.790009	;0.404509	;263.899
92	;0.790009	;0.404509	;263.899
93	;0.790009	;0.404509	;263.899
94	;0.790009	;0.404509	;263.899
95	;0.790009	;0.404509	;263.899
96	;0.790009	;0.404509	;263.899
97	;0.790009	;0.404509	;263.899
98	;0.790009	;0.404509	;263.899
99	;0.790009	;0.404509	;263.899
100	;0.790009	;0.404509	;263.899
101	;0.790009	;0.404509	;263.899
102	;0.790009	;0.404509	;263.899
103	;0.790009	;0.404509	;263.899
104	;0.790009	;0.404509	;263.899
105	;0.790009	;0.404509	;263.899
106	;0.790009	;0.404509	;263.899
107	;0.790009	;0.404509	;263.899
108	;0.790009	;0.404509	;263.899
109	;0.790009	;0.404509	;263.899
110	;0.790009	;0.404509	;263.899
111	;0.790009	;0.404509	;263.899
112	;0.790009	;0.404509	;263.899
113	;0.790009	;0.404509	;263.899
114	;0.790009	;0.404509	;263.899
115	;0.790009	;0.404509	;263.899
116	;0.790009	;0.404509	;263.899
117	;0.790009	;0.404509	;263.899
118	;0.790009	;0.404509	;263.899
119	;0.790009	;0.404509	;263.899
120	;0.790009	;0.404509	;263.899
121	;0.790009	;0.404509	;263.899
122	;0.790009	;0.404509	;263.899
123	;0.790009	;0.404509	;263.899
124	;0.790009	;0.404509	;263.899
125	;0.790009	;0.404509	;263.899
126	;0.790009	;0.404509	;263.899
127	;0.790009	;0.404509	;263.899
128	;0.790009	;0.404509	;263.899
129	;0.790009	;0.404509	;263.899
130	;0.790009	;0.404509	;263.899
131	;0.790009	;0.404509	;263.899
132	;0.790009	;0.404509	;263.899
133	;0.790009	;0.404509	;263.899
134	;0.790009	;0.404509	;263.899
135	;0.790009	;0.404509	;263.899
136	;0.790009	;0.404509	;263.899
137	;0.790009	;0.404509	;263.899
138	;0.790009	;0.404509	;263.899
139	;0.790009	;0.404509	;263.899
140	;0.790009	;0.404509	;263.899
141	;0.790009	;0.404509	;263.899
142	;0.790009	;0.404509	;263.899
143	;0.790009	;0.404509	;263.899
144	;0.790009	;0.404509	;263.899
145	;0.790009	;0.404509	;263.899
146	;0.790009	;0.404509	;263.899
147	;0.790009	;0.404509	;263.899
148	;0.790009	;0.404509	;263.899
149	;0.790009	;0.404509	;263.899
150	;0.790009	;0.404509	;263.899

1	;0.853888	;0.266155	;268.131
2	;0.853888	;0.266155	;268.131
3	;0.853888	;0.266155	;268.131
4	;0.785365	;0.426177	;264.752
5	;0.785365	;0.426177	;264.752
6	;0.7951	;0.395738	;264.462
7	;0.7951	;0.395738	;264.462
8	;0.7951	;0.395738	;264.462
9	;0.7951	;0.395738	;264.462
10	;0.7951	;0.395738	;264.462
11	;0.794411	;0.393432	;264.036
12	;0.794411	;0.393432	;264.036
13	;0.794411	;0.393432	;264.036
14	;0.794411	;0.393432	;264.036
15	;0.794411	;0.393432	;264.036
16	;0.794411	;0.393432	;264.036
17	;0.794411	;0.393432	;264.036
18	;0.794411	;0.393432	;264.036
19	;0.794411	;0.393432	;264.036
20	;0.794411	;0.393432	;264.036
21	;0.794411	;0.393432	;264.036
22	;0.794411	;0.393432	;264.036
23	;0.794411	;0.393432	;264.036
24	;0.794411	;0.393432	;264.036
25	;0.794411	;0.393432	;264.036
26	;0.787923	;0.410666	;263.925
27	;0.787923	;0.410666	;263.925
28	;0.787923	;0.410666	;263.925
29	;0.787923	;0.410666	;263.925
30	;0.787923	;0.410666	;263.925
31	;0.787923	;0.410666	;263.925
32	;0.787923	;0.410666	;263.925
33	;0.787923	;0.410666	;263.925
34	;0.787923	;0.410666	;263.925
35	;0.787923	;0.410666	;263.925
36	;0.787923	;0.410666	;263.925
37	;0.787923	;0.410666	;263.925
38	;0.787923	;0.410666	;263.925
39	;0.787923	;0.410666	;263.925
40	;0.787923	;0.410666	;263.925
41	;0.787923	;0.410666	;263.925
42	;0.787923	;0.410666	;263.925
43	;0.787923	;0.410666	;263.925
44	;0.787923	;0.410666	;263.925
45	;0.787923	;0.410666	;263.925
46	;0.787923	;0.410666	;263.925
47	;0.787923	;0.410666	;263.925
48	;0.787923	;0.410666	;263.925
49	;0.787923	;0.410666	;263.925
50	;0.787923	;0.410666	;263.925
51	;0.787923	;0.410666	;263.925
52	;0.787923	;0.410666	;263.925
53	;0.787923	;0.410666	;263.925
54	;0.787923	;0.410666	;263.925
55	;0.787571	;0.411534	;263.912
56	;0.787571	;0.411534	;263.912
57	;0.787571	;0.411534	;263.912
58	;0.787571	;0.411534	;263.912
59	;0.787571	;0.411534	;263.912
60	;0.787571	;0.411534	;263.912
61	;0.787571	;0.411534	;263.912
62	;0.787571	;0.411534	;263.912
63	;0.787571	;0.411534	;263.912
64	;0.787571	;0.411534	;263.912
65	;0.787571	;0.411534	;263.912
66	;0.787571	;0.411534	;263.912
67	;0.787571	;0.411534	;263.912
68	;0.787571	;0.411534	;263.912
69	;0.787571	;0.411534	;263.912
70	;0.787571	;0.411534	;263.912
71	;0.787571	;0.411534	;263.912
72	;0.787571	;0.411534	;263.912
73	;0.787571	;0.411534	;263.912
74	;0.787571	;0.411534	;263.912
75	;0.787571	;0.411534	;263.912
76	;0.787571	;0.411534	;263.912
77	;0.787571	;0.411534	;263.912
78	;0.787571	;0.411534	;263.912
79	;0.787571	;0.411534	;263.912
80	;0.787571	;0.411534	;263.912
81	;0.787571	;0.411534	;263.912
82	;0.787571	;0.411534	;263.912
83	;0.787571	;0.411534	;263.912
84	;0.787571	;0.411534	;263.912
85	;0.787571	;0.411534	;263.912
86	;0.787571	;0.411534	;263.912
87	;0.787571	;0.411534	;263.912
88	;0.787571	;0.411534	;263.912
89	;0.787571	;0.411534	;263.912
90	;0.787571	;0.411534	;263.912
91	;0.787571	;0.411534	;263.912
92	;0.787571	;0.411534	;263.912
93	;0.787571	;0.411534	;263.912
94	;0.787571	;0.411534	;263.912
95	;0.787571	;0.411534	;263.912
96	;0.787571	;0.411534	;263.912
97	;0.787588	;0.411357	;263.899
98	;0.787588	;0.411357	;263.899
99	;0.787588	;0.411357	;263.899
100	;0.787588	;0.411357	;263.899
101	;0.787588	;0.411357	;263.899
102	;0.787588	;0.411357	;263.899
103	;0.787588	;0.411357	;263.899
104	;0.787588	;0.411357	;263.899
105	;0.787588	;0.411357	;263.899
106	;0.787588	;0.411357	;263.899
107	;0.787588	;0.411357	;263.899
108	;0.787588	;0.411357	;263.899
109	;0.787588	;0.411357	;263.899
110	;0.787588	;0.411357	;263.899
111	;0.787588	;0.411357	;263.899
112	;0.787588	;0.411357	;263.899
113	;0.787588	;0.411357	;263.899
114	;0.787588	;0.411357	;263.899
115	;0.787588	;0.411357	;263.899
116	;0.787588	;0.411357	;263.899
117	;0.787588	;0.411357	;263.899
118	;0.787588	;0.411357	;263.899
119	;0.787588	;0.411357	;263.899
120	;0.787588	;0.411357	;263.899
121	;0.787588	;0.411357	;263.899
122	;0.787588	;0.411357	;263.899
123	;0.787588	;0.411357	;263.899
124	;0.787588	;0.411357	;263.899
125	;0.787588	;0.411357	;263.899
126	;0.787588	;0.411357	;263.899
127	;0.787588	;0.411357	;263.899
128	;0.787588	;0.411357	;263.899
129	;0.787588	;0.411357	;263.899
130	;0.787588	;0.411357	;263.899
131	;0.787588	;0.411357	;263.899
132	;0.787588	;0.411357	;263.899
133	;0.787588	;0.411357	;263.899
134	;0.787588	;0.411357	;263.899
135	;0.787588	;0.411357	;263.899
136	;0.787588	;0.411357	;263.899
137	;0.787588	;0.411357	;263.899
138	;0.787588	;0.411357	;263.899
139	;0.787588	;0.411357	;263.899
140	;0.787588	;0.411357	;263.899
141	;0.787588	;0.411357	;263.899
142	;0.787588	;0.411357	;263.899
143	;0.787588	;0.411357	;263.899
144	;0.787588	;0.411357	;263.899
145	;0.787588	;0.411357	;263.899
146	;0.787588	;0.411357	;263.899
147	;0.787588	;0.411357	;263.899
148	;0.787588	;0.411357	;263.899
149	;0.787588	;0.411357	;263.899
150	;0.787588	;0.411357	;263.899

1	;0.907991	;0.161966	;273.015
2	;0.907991	;0.161966	;273.015
3	;0.849666	;0.289554	;269.277
4	;0.838928	;0.300972	;267.382
5	;0.828747	;0.316074	;266.012
6	;0.826777	;0.321283	;265.976
7	;0.82237	;0.320941	;264.696
8	;0.82237	;0.320941	;264.696
9	;0.813745	;0.342648	;264.427
10	;0.813745	;0.342648	;264.427
11	;0.813745	;0.342648	;264.427
12	;0.813745	;0.342648	;264.427
13	;0.812999	;0.343916	;264.342
14	;0.812999	;0.343916	;264.342
15	;0.812999	;0.343916	;264.342
16	;0.812999	;0.343916	;264.342
17	;0.812999	;0.343916	;264.342
18	;0.812999	;0.343916	;264.342
19	;0.812999	;0.343916	;264.342
20	;0.79888	;0.38328	;264.286
21	;0.79888	;0.38328	;264.286
22	;0.792786	;0.397939	;264.028
23	;0.792786	;0.397939	;264.028
24	;0.792786	;0.397939	;264.028
25	;0.792786	;0.397939	;264.028
26	;0.792786	;0.397939	;264.028
27	;0.792786	;0.397939	;264.028
28	;0.792786	;0.397939	;264.028
29	;0.792786	;0.397939	;264.028
30	;0.792786	;0.397939	;264.028
31	;0.792786	;0.397939	;264.028
32	;0.792786	;0.397939	;264.028
33	;0.792786	;0.397939	;264.028
34	;0.792786	;0.397939	;264.028
35	;0.792786	;0.397939	;264.028
36	;0.792786	;0.397939	;264.028
37	;0.792786	;0.397939	;264.028
38	;0.792786	;0.397939	;264.028
39	;0.792786	;0.397939	;264.028
40	;0.792786	;0.397939	;264.028
41	;0.792786	;0.397939	;264.028
42	;0.790197	;0.403976	;263.899
43	;0.790197	;0.403976	;263.899
44	;0.790197	;0.403976	;263.899
45	;0.790197	;0.403976	;263.899
46	;0.790197	;0.403976	;263.899
47	;0.790197	;0.403976	;263.899
48	;0.790197	;0.403976	;263.899
49	;0.790197	;0.403976	;263.899
50	;0.790197	;0.403976	;263.899
51	;0.790197	;0.403976	;263.899
52	;0.790197	;0.403976	;263.899
53	;0.790197	;0.403976	;263.899
54	;0.790197	;0.403976	;263.899
55	;0.790197	;0.403976	;263.899
56	;0.790197	;0.403976	;263.899
57	;0.790197	;0.403976	;263.899
58	;0.790197	;0.403976	;263.899
59	;0.790197	;0.403976	;263.899
60	;0.790197	;0.403976	;263.899
61	;0.790197	;0.403976	;263.899
62	;0.790197	;0.403976	;263.899
63	;0.790197	;0.403976	;263.899
64	;0.790197	;0.403976	;263.899
65	;0.790197	;0.403976	;263.899
66	;0.790197	;0.403976	;263.899
67	;0.790197	;0.403976	;263.899
68	;0.790197	;0.403976	;263.899
69	;0.790197	;0.403976	;263.899
70	;0.790197	;0.403976	;263.899
71	;0.790197	;0.403976	;263.899
72	;0.790197	;0.403976	;263.899
73	;0.790197	;0.403976	;263.899
74	;0.790197	;0.403976	;263.899
75	;0.790197	;0.403976	;263.899
76	;0.790197	;0.403976	;263.899
77	;0.790197	;0.403976	;263.899
78	;0.790197	;0.403976	;263.899
79	;0.790197	;0.403976	;263.899
80	;0.790197	;0.403976	;263.899
81	;0.790197	;0.403976	;263.899
82	;0.790197	;0.403976	;263.899
83	;0.790197	;0.403976	;263.899
84	;0.790197	;0.403976	;263.899
85	;0.790197	;0.403976	;263.899
86	;0.790197	;0.403976	;263.899
87	;0.790197	;0.403976	;263.899
88	;0.790197	;0.403976	;263.899
89	;0.790197	;0.403976	;263.899
90	;0.790197	;0.403976	;263.899
91	;0.790197	;0.403976	;263.899
92	;0.790197	;0.403976	;263.899
93	;0.790197	;0.403976	;263.899
94	;0.790197	;0.403976	;263.899
95	;0.790197	;0.403976	;263.899
96	;0.790197	;0.403976	;263.899
97	;0.790197	;0.403976	;263.899
98	;0.790197	;0.403976	;263.899
99	;0.790197	;0.403976	;263.899
100	;0.790197	;0.403976	;263.899
101	;0.790197	;0.403976	;263.899
102	;0.790197	;0.403976	;263.899
103	;0.790197	;0.403976	;263.899
104	;0.790197	;0.403976	;263.899
105	;0.790197	;0.403976	;263.899
106	;0.790197	;0.403976	;263.899
107	;0.790197	;0.403976	;263.899
108	;0.790197	;0.403976	;263.899
109	;0.790197	;0.403976	;263.899
110	;0.790197	;0.403976	;263.899
111	;0.790197	;0.403976	;263.899
112	;0.790197	;0.403976	;263.899
113	;0.790197	;0.403976	;263.899
114	;0.790197	;0.403976	;263.899
115	;0.790197	;0.403976	;263.899
116	;0.790197	;0.403976	;263.899
117	;0.790197	;0.403976	;263.899
118	;0.790197	;0.403976	;263.899
119	;0.790197	;0.403976	;263.899
120	;0.790197	;0.403976	;263.899
121	;0.790197	;0.403976	;263.899
122	;0.790197	;0.403976	;263.899
123	;0.790197	;0.403976	;263.899
124	;0.790197	;0.403976	;263.899
125	;0.790197	;0.403976	;263.899
126	;0.790197	;0.403976	;263.899
127	;0.790197	;0.403976	;263.899
128	;0.790197	;0.403976	;263.899
129	;0.790197	;0.403976	;263.899
130	;0.790197	;0.403976	;263.899
131	;0.790197	;0.403976	;263.899
132	;0.790197	;0.403976	;263.899
133	;0.790197	;0.403976	;263.899
134	;0.790197	;0.403976	;263.899
135	;0.790197	;0.403976	;263.899
136	;0.790197	;0.403976	;263.899
