497.54	;499.996	;2.21359	;60.0001	;
497.54	;499.996	;2.21359	;60.0001	;
497.537	;499.996	;2.21358	;60.0002	;
497.539	;499.996	;2.21358	;60.0002	;
497.537	;499.996	;2.21358	;60.0002	;
497.538	;499.996	;2.21358	;60	;
497.538	;499.997	;2.21358	;60	;
497.538	;499.997	;2.21358	;60	;
497.538	;499.997	;2.21358	;60	;
497.538	;499.997	;2.21358	;60	;
497.538	;499.997	;2.21358	;60	;
497.538	;499.997	;2.21358	;60	;
497.538	;499.997	;2.21358	;60	;
497.538	;499.997	;2.21358	;60	;
497.538	;499.997	;2.21358	;60	;
497.538	;499.997	;2.21358	;60	;
497.538	;499.997	;2.21358	;60	;
497.538	;499.997	;2.21358	;60	;
497.538	;499.997	;2.21358	;60	;
497.538	;499.997	;2.21358	;60	;
497.538	;499.997	;2.21358	;60	;
497.538	;499.997	;2.21358	;60	;
497.538	;499.997	;2.21358	;60	;
497.538	;499.998	;2.21358	;60	;
497.537	;499.999	;2.21358	;60	;
497.537	;499.999	;2.21358	;60	;
497.534	;499.999	;2.21358	;60	;
497.534	;499.999	;2.21358	;60	;
497.534	;499.999	;2.21358	;60	;
497.534	;499.999	;2.21358	;60	;
497.534	;499.999	;2.21358	;60	;
497.533	;499.999	;2.21358	;60	;
497.533	;499.999	;2.21358	;60	;
497.533	;499.999	;2.21358	;60	;
497.533	;499.999	;2.21358	;60	;
497.533	;499.999	;2.21358	;60	;
497.533	;499.999	;2.21358	;60	;
497.533	;499.999	;2.21358	;60	;
497.533	;499.999	;2.21358	;60	;
497.533	;499.999	;2.21358	;60	;
497.533	;499.999	;2.21358	;60	;
497.533	;499.999	;2.21358	;60	;
497.533	;499.999	;2.21358	;60	;
497.533	;499.999	;2.21358	;60	;
497.533	;499.999	;2.21358	;60	;
497.533	;499.999	;2.21358	;60	;
497.533	;500	;2.21358	;60	;
497.533	;500	;2.21358	;60	;
497.533	;500	;2.21358	;60	;
497.533	;500	;2.21358	;60	;
497.533	;500	;2.21358	;60	;
497.533	;500	;2.21358	;60	;
497.533	;500	;2.21358	;60	;
497.533	;500	;2.21358	;60	;
497.533	;500	;2.21358	;60	;
497.533	;500	;2.21358	;60	;
497.533	;500	;2.21358	;60	;
497.533	;500	;2.21358	;60	;
497.533	;500	;2.21358	;60	;
497.533	;500	;2.21358	;60	;
497.533	;500	;2.21358	;60	;
497.533	;500	;2.21358	;60	;
497.533	;500	;2.21358	;60	;
497.533	;500	;2.21358	;60	;
497.533	;500	;2.21358	;60	;
497.533	;500	;2.21358	;60	;
497.533	;500	;2.21358	;60	;
497.533	;500	;2.21358	;60	;
497.533	;500	;2.21358	;60	;
497.533	;500	;2.21358	;60	;
497.533	;500	;2.21358	;60	;
497.533	;500	;2.21358	;60	;
497.533	;500	;2.21358	;60	;
497.533	;500	;2.21358	;60	;
497.533	;500	;2.21358	;60	;
497.533	;500	;2.21358	;60	;
497.533	;500	;2.21358	;60	;
497.533	;500	;2.21358	;60	;
497.533	;500	;2.21358	;60	;
497.533	;500	;2.21358	;60	;
497.533	;500	;2.21358	;60	;
497.533	;500	;2.21358	;60	;
497.533	;500	;2.21358	;60	;
497.533	;500	;2.21358	;60	;
497.533	;500	;2.21358	;60	;
497.533	;500	;2.21358	;60	;
497.533	;500	;2.21358	;60	;
497.533	;500	;2.21358	;60	;
497.533	;500	;2.21358	;60	;
497.533	;500	;2.21358	;60	;
497.533	;500	;2.21358	;60	;
497.533	;500	;2.21358	;60	;
497.533	;500	;2.21358	;60	;
497.533	;500	;2.21358	;60	;
497.533	;500	;2.21358	;60	;
497.533	;500	;2.21358	;60	;
497.533	;500	;2.21358	;60	;
497.533	;500	;2.21358	;60	;
497.533	;500	;2.21358	;60	;
497.533	;500	;2.21358	;60	;
497.533	;500	;2.21358	;60	;
497.533	;500	;2.21358	;60	;
497.533	;500	;2.21358	;60	;
497.533	;500	;2.21358	;60	;
497.533	;500	;2.21358	;60	;
497.533	;500	;2.21358	;60	;
497.533	;500	;2.21358	;60	;
497.533	;500	;2.21358	;60	;
497.533	;500	;2.21358	;60	;
497.533	;500	;2.21358	;60	;
497.533	;500	;2.21358	;60	;
497.533	;500	;2.21358	;60	;
497.533	;500	;2.21358	;60	;
497.533	;500	;2.21358	;60	;
497.533	;500	;2.21358	;60	;
497.533	;500	;2.21358	;60	;
497.533	;500	;2.21358	;60	;
497.533	;500	;2.21358	;60	;
497.533	;500	;2.21358	;60	;
497.533	;500	;2.21358	;60	;
497.533	;500	;2.21358	;60	;
497.533	;500	;2.21358	;60	;
497.533	;500	;2.21358	;60	;
497.533	;500	;2.21358	;60	;
497.533	;500	;2.21358	;60	;
497.533	;500	;2.21358	;60	;
497.533	;500	;2.21358	;60	;
497.533	;500	;2.21358	;60	;
497.533	;500	;2.21358	;60	;
497.533	;500	;2.21358	;60	;
497.533	;500	;2.21358	;60	;
497.533	;500	;2.21358	;60	;
497.533	;500	;2.21358	;60	;
497.533	;500	;2.21358	;60	;
497.533	;500	;2.21358	;60	;
497.533	;500	;2.21358	;60	;
497.533	;500	;2.21358	;60	;
497.533	;500	;2.21358	;60	;
497.533	;500	;2.21358	;60	;
115.818	;323.281	;19.72	;101.416	;
370.49	;485.819	;7.87374	;99.5859	;
290.461	;10.2348	;7.0105	;97.3059	;
290.461	;10.2348	;7.0105	;97.3059	;
301.401	;8.01257	;6.05978	;100.237	;
243.716	;265.854	;4.24001	;74.9034	;
236.064	;400.875	;3.63006	;84.6671	;
236.989	;421.454	;3.27258	;86.8997	;
236.989	;421.454	;3.27258	;86.8997	;
236.989	;421.454	;3.27258	;86.8997	;
236.989	;421.454	;3.27258	;86.8997	;
236.989	;421.454	;3.27258	;86.8997	;
220.958	;420.028	;3.14541	;71.7728	;
220.958	;420.028	;3.14541	;71.7728	;
220.958	;420.028	;3.14541	;71.7728	;
220.958	;420.028	;3.14541	;71.7728	;
220.958	;420.028	;3.14541	;71.7728	;
220.958	;420.028	;3.14541	;71.7728	;
220.958	;420.028	;3.14541	;71.7728	;
220.958	;420.028	;3.14541	;71.7728	;
220.958	;420.028	;3.14541	;71.7728	;
220.958	;420.028	;3.14541	;71.7728	;
220.958	;420.028	;3.14541	;71.7728	;
220.958	;420.028	;3.14541	;71.7728	;
222.792	;462.145	;3.04961	;74.3523	;
217.647	;499.265	;2.99523	;70.6561	;
217.647	;499.265	;2.99523	;70.6561	;
217.647	;499.265	;2.99523	;70.6561	;
217.647	;499.265	;2.99523	;70.6561	;
217.647	;499.265	;2.99523	;70.6561	;
217.647	;499.265	;2.99523	;70.6561	;
217.647	;499.265	;2.99523	;70.6561	;
217.647	;499.265	;2.99523	;70.6561	;
217.647	;499.265	;2.99523	;70.6561	;
217.647	;499.265	;2.99523	;70.6561	;
217.647	;499.265	;2.99523	;70.6561	;
217.647	;499.265	;2.99523	;70.6561	;
217.647	;499.265	;2.99523	;70.6561	;
217.647	;499.265	;2.99523	;70.6561	;
217.647	;499.265	;2.99523	;70.6561	;
217.647	;499.265	;2.99523	;70.6561	;
217.647	;499.265	;2.99523	;70.6561	;
217.647	;499.265	;2.99523	;70.6561	;
217.647	;499.265	;2.99523	;70.6561	;
217.647	;499.265	;2.99523	;70.6561	;
217.647	;499.265	;2.99523	;70.6561	;
217.647	;499.265	;2.99523	;70.6561	;
217.647	;499.265	;2.99523	;70.6561	;
217.647	;499.265	;2.99523	;70.6561	;
217.647	;499.265	;2.99523	;70.6561	;
217.647	;499.265	;2.99523	;70.6561	;
217.647	;499.265	;2.99523	;70.6561	;
217.647	;499.265	;2.99523	;70.6561	;
217.647	;499.265	;2.99523	;70.6561	;
217.647	;499.265	;2.99523	;70.6561	;
217.647	;499.265	;2.99523	;70.6561	;
217.647	;499.265	;2.99523	;70.6561	;
217.647	;499.265	;2.99523	;70.6561	;
217.647	;499.265	;2.99523	;70.6561	;
217.647	;499.265	;2.99523	;70.6561	;
217.647	;499.265	;2.99523	;70.6561	;
217.647	;499.265	;2.99523	;70.6561	;
217.647	;499.265	;2.99523	;70.6561	;
217.647	;499.265	;2.99523	;70.6561	;
217.647	;499.265	;2.99523	;70.6561	;
217.647	;499.265	;2.99523	;70.6561	;
217.647	;499.265	;2.99523	;70.6561	;
217.647	;499.265	;2.99523	;70.6561	;
217.647	;499.265	;2.99523	;70.6561	;
217.647	;499.265	;2.99523	;70.6561	;
217.647	;499.265	;2.99523	;70.6561	;
217.647	;499.265	;2.99523	;70.6561	;
217.647	;499.265	;2.99523	;70.6561	;
217.647	;499.265	;2.99523	;70.6561	;
217.647	;499.265	;2.99523	;70.6561	;
217.647	;499.265	;2.99523	;70.6561	;
217.647	;499.265	;2.99523	;70.6561	;
217.647	;499.265	;2.99523	;70.6561	;
217.248	;499.76	;2.98252	;70.9549	;
217.248	;499.76	;2.98252	;70.9549	;
217.248	;499.76	;2.98252	;70.9549	;
217.248	;499.76	;2.98252	;70.9549	;
217.248	;499.76	;2.98252	;70.9549	;
217.248	;499.76	;2.98252	;70.9549	;
217.248	;499.76	;2.98252	;70.9549	;
217.248	;499.76	;2.98252	;70.9549	;
217.248	;499.76	;2.98252	;70.9549	;
217.248	;499.76	;2.98252	;70.9549	;
217.248	;499.76	;2.98252	;70.9549	;
217.248	;499.76	;2.98252	;70.9549	;
217.248	;499.76	;2.98252	;70.9549	;
217.248	;499.76	;2.98252	;70.9549	;
217.248	;499.76	;2.98252	;70.9549	;
217.248	;499.76	;2.98252	;70.9549	;
217.248	;499.76	;2.98252	;70.9549	;
217.248	;499.76	;2.98252	;70.9549	;
217.248	;499.76	;2.98252	;70.9549	;
217.248	;499.76	;2.98252	;70.9549	;
217.248	;499.76	;2.98252	;70.9549	;
217.248	;499.76	;2.98252	;70.9549	;
217.248	;499.76	;2.98252	;70.9549	;
217.248	;499.76	;2.98252	;70.9549	;
217.248	;499.76	;2.98252	;70.9549	;
217.248	;499.76	;2.98252	;70.9549	;
217.248	;499.76	;2.98252	;70.9549	;
217.248	;499.76	;2.98252	;70.9549	;
217.248	;499.76	;2.98252	;70.9549	;
217.248	;499.76	;2.98252	;70.9549	;
217.248	;499.76	;2.98252	;70.9549	;
217.248	;499.76	;2.98252	;70.9549	;
217.248	;499.76	;2.98252	;70.9549	;
217.248	;499.76	;2.98252	;70.9549	;
217.248	;499.76	;2.98252	;70.9549	;
217.248	;499.76	;2.98252	;70.9549	;
217.248	;499.76	;2.98252	;70.9549	;
217.248	;499.76	;2.98252	;70.9549	;
217.248	;499.76	;2.98252	;70.9549	;
217.248	;499.76	;2.98252	;70.9549	;
217.248	;499.76	;2.98252	;70.9549	;
217.248	;499.76	;2.98252	;70.9549	;
217.248	;499.76	;2.98252	;70.9549	;
217.248	;499.76	;2.98252	;70.9549	;
217.248	;499.76	;2.98252	;70.9549	;
217.248	;499.76	;2.98252	;70.9549	;
217.248	;499.76	;2.98252	;70.9549	;
217.248	;499.76	;2.98252	;70.9549	;
217.248	;499.76	;2.98252	;70.9549	;
217.248	;499.76	;2.98252	;70.9549	;
217.248	;499.76	;2.98252	;70.9549	;
217.248	;499.76	;2.98252	;70.9549	;
217.248	;499.76	;2.98252	;70.9549	;
217.248	;499.76	;2.98252	;70.9549	;
217.248	;499.76	;2.98252	;70.9549	;
217.248	;499.76	;2.98252	;70.9549	;
217.248	;499.76	;2.98252	;70.9549	;
217.248	;499.76	;2.98252	;70.9549	;
217.919	;499.421	;2.97227	;70.7621	;
217.919	;499.421	;2.97227	;70.7621	;
217.919	;499.421	;2.97227	;70.7621	;
217.919	;499.421	;2.97227	;70.7621	;
217.919	;499.421	;2.97227	;70.7621	;
217.919	;499.421	;2.97227	;70.7621	;
217.919	;499.421	;2.97227	;70.7621	;
217.919	;499.421	;2.97227	;70.7621	;
217.919	;499.421	;2.97227	;70.7621	;
217.919	;499.421	;2.97227	;70.7621	;
217.919	;499.421	;2.97227	;70.7621	;
217.919	;499.421	;2.97227	;70.7621	;
217.919	;499.421	;2.97227	;70.7621	;
217.919	;499.421	;2.97227	;70.7621	;
217.919	;499.421	;2.97227	;70.7621	;
217.919	;499.421	;2.97227	;70.7621	;
217.919	;499.421	;2.97227	;70.7621	;
217.919	;499.421	;2.97227	;70.7621	;
217.919	;499.421	;2.97227	;70.7621	;
217.919	;499.421	;2.97227	;70.7621	;
217.919	;499.421	;2.97227	;70.7621	;
217.919	;499.421	;2.97227	;70.7621	;
217.919	;499.421	;2.97227	;70.7621	;
217.919	;499.421	;2.97227	;70.7621	;
217.919	;499.421	;2.97227	;70.7621	;
217.919	;499.421	;2.97227	;70.7621	;
217.919	;499.421	;2.97227	;70.7621	;
217.919	;499.421	;2.97227	;70.7621	;
217.919	;499.421	;2.97227	;70.7621	;
217.919	;499.421	;2.97227	;70.7621	;
217.919	;499.421	;2.97227	;70.7621	;
217.919	;499.421	;2.97227	;70.7621	;
217.919	;499.421	;2.97227	;70.7621	;
217.919	;499.421	;2.97227	;70.7621	;
217.919	;499.421	;2.97227	;70.7621	;
217.919	;499.421	;2.97227	;70.7621	;
217.919	;499.421	;2.97227	;70.7621	;
217.919	;499.421	;2.97227	;70.7621	;
217.919	;499.421	;2.97227	;70.7621	;
217.919	;499.421	;2.97227	;70.7621	;
217.919	;499.421	;2.97227	;70.7621	;
217.919	;499.421	;2.97227	;70.7621	;
217.919	;499.421	;2.97227	;70.7621	;
217.919	;499.421	;2.97227	;70.7621	;
217.919	;499.421	;2.97227	;70.7621	;
217.919	;499.421	;2.97227	;70.7621	;
217.919	;499.421	;2.97227	;70.7621	;
217.919	;499.421	;2.97227	;70.7621	;
217.919	;499.421	;2.97227	;70.7621	;
217.919	;499.421	;2.97227	;70.7621	;
217.919	;499.421	;2.97227	;70.7621	;
217.919	;499.421	;2.97227	;70.7621	;
217.919	;499.421	;2.97227	;70.7621	;
217.919	;499.421	;2.97227	;70.7621	;
217.919	;499.421	;2.97227	;70.7621	;
217.919	;499.421	;2.97227	;70.7621	;
217.919	;499.421	;2.97227	;70.7621	;
217.919	;499.421	;2.97227	;70.7621	;
217.919	;499.421	;2.97227	;70.7621	;
217.919	;499.421	;2.97227	;70.7621	;
217.919	;499.421	;2.97227	;70.7621	;
217.919	;499.421	;2.97227	;70.7621	;
217.919	;499.421	;2.97227	;70.7621	;
217.919	;499.421	;2.97227	;70.7621	;
217.919	;499.421	;2.97227	;70.7621	;
217.919	;499.421	;2.97227	;70.7621	;
217.919	;499.421	;2.97227	;70.7621	;
217.919	;499.421	;2.97227	;70.7621	;
217.919	;499.421	;2.97227	;70.7621	;
217.919	;499.421	;2.97227	;70.7621	;
217.919	;499.421	;2.97227	;70.7621	;
217.919	;499.421	;2.97227	;70.7621	;
217.919	;499.421	;2.97227	;70.7621	;
217.919	;499.421	;2.97227	;70.7621	;
217.919	;499.421	;2.97227	;70.7621	;
217.919	;499.421	;2.97227	;70.7621	;
217.919	;499.421	;2.97227	;70.7621	;
217.919	;499.421	;2.97227	;70.7621	;
217.919	;499.421	;2.97227	;70.7621	;
217.919	;499.421	;2.97227	;70.7621	;
217.919	;499.421	;2.97227	;70.7621	;
217.919	;499.421	;2.97227	;70.7621	;
217.919	;499.421	;2.97227	;70.7621	;
217.919	;499.421	;2.97227	;70.7621	;
217.919	;499.421	;2.97227	;70.7621	;
217.919	;499.421	;2.97227	;70.7621	;
217.919	;499.421	;2.97227	;70.7621	;
217.919	;499.421	;2.97227	;70.7621	;
217.919	;499.421	;2.97227	;70.7621	;
217.919	;499.421	;2.97227	;70.7621	;
217.919	;499.421	;2.97227	;70.7621	;
217.919	;499.421	;2.97227	;70.7621	;
217.919	;499.421	;2.97227	;70.7621	;
217.919	;499.421	;2.97227	;70.7621	;
217.919	;499.421	;2.97227	;70.7621	;
217.919	;499.421	;2.97227	;70.7621	;
217.919	;499.421	;2.97227	;70.7621	;
218.781	;498.697	;2.95747	;70.685	;
218.781	;498.697	;2.95747	;70.685	;
218.781	;498.697	;2.95747	;70.685	;
218.781	;498.697	;2.95747	;70.685	;
