99	;57.968	;32.3312	;47.619	;1.05628	;7.06293
100	;57.8414	;32.3314	;47.4823	;1.0545	;7.05723
101	;57.8414	;32.3314	;47.4823	;1.0545	;7.05723
102	;57.8197	;32.3455	;47.4906	;1.05414	;7.05571
103	;57.8198	;32.3553	;47.4532	;1.05333	;7.05241
104	;57.8284	;35.6021	;54.7121	;1.05318	;7.01926
105	;57.8288	;34.1896	;57.1453	;1.05331	;6.8781
106	;57.8288	;34.1896	;57.1453	;1.05331	;6.8781
107	;57.8776	;34.1913	;57.8405	;1.05333	;6.86227
108	;57.8776	;34.1913	;57.8405	;1.05333	;6.86227
109	;57.8776	;34.1913	;57.8405	;1.05333	;6.86227
110	;57.8776	;34.1913	;57.8405	;1.05333	;6.86227
111	;57.8776	;34.1913	;57.8405	;1.05333	;6.86227
112	;57.876	;34.1649	;57.8923	;1.05352	;6.86115
113	;57.876	;34.1649	;57.8923	;1.05352	;6.86115
114	;57.8764	;34.1675	;57.8957	;1.05336	;6.86014
115	;57.8755	;34.15	;57.8946	;1.05335	;6.85924
116	;57.8755	;34.15	;57.8946	;1.05335	;6.85924
117	;57.8755	;34.15	;57.8946	;1.05335	;6.85924
118	;57.8755	;34.15	;57.8946	;1.05335	;6.85924
119	;57.8755	;34.1502	;57.8832	;1.05306	;6.85763
120	;57.8755	;34.1502	;57.8832	;1.05306	;6.85763
121	;57.8755	;34.1502	;57.8832	;1.05306	;6.85763
122	;57.8755	;34.1502	;57.8855	;1.05302	;6.85731
123	;57.8755	;34.1502	;57.885	;1.05301	;6.8573
124	;57.8755	;34.1502	;57.885	;1.05301	;6.8573
125	;57.8755	;34.1502	;57.885	;1.05301	;6.8573
126	;57.881	;34.1502	;57.8846	;1.05301	;6.85727
127	;57.8811	;34.1433	;57.8782	;1.05298	;6.85684
128	;57.8806	;34.1422	;57.8756	;1.05295	;6.85669
129	;57.8804	;34.1433	;57.8756	;1.05294	;6.85669
130	;57.8804	;34.1433	;57.8756	;1.05294	;6.85669
131	;57.8807	;34.1413	;57.8755	;1.05294	;6.85659
132	;57.8807	;34.141	;57.8755	;1.05294	;6.85658
133	;57.8807	;34.141	;57.8755	;1.05294	;6.85658
134	;57.8807	;34.141	;57.8755	;1.05294	;6.85658
135	;57.8807	;34.141	;57.8755	;1.05294	;6.85658
136	;57.8807	;34.141	;57.8755	;1.05294	;6.85658
137	;57.8807	;34.141	;57.8755	;1.05294	;6.85658
138	;57.8807	;34.141	;57.8755	;1.05294	;6.85658
139	;57.8807	;34.141	;57.8755	;1.05294	;6.85658
140	;57.8807	;34.141	;57.8755	;1.05294	;6.85658
141	;57.8807	;34.141	;57.8755	;1.05294	;6.85658
142	;57.8194	;34.1432	;57.7485	;1.05239	;6.85625
143	;57.7685	;34.1618	;57.7507	;1.05194	;6.85448
144	;57.7682	;34.144	;57.7515	;1.05141	;6.85021
145	;57.7682	;34.144	;57.7515	;1.05141	;6.85021
146	;57.7745	;34.1419	;57.7734	;1.05142	;6.84963
147	;57.7742	;34.1425	;57.78	;1.05143	;6.84954
148	;57.7742	;34.1425	;57.78	;1.05143	;6.84954
149	;57.774	;34.1432	;57.7826	;1.05142	;6.84946
150	;57.7741	;34.1428	;57.7828	;1.05142	;6.84943

1	;25.9848	;30.3152	;51.574	;1.33912	;9.02718
2	;26.6624	;31.9225	;53.1073	;1.30767	;8.8833
3	;24.5577	;32.4868	;54.6574	;1.18465	;8.06069
4	;31.7798	;32.7272	;54.7143	;1.13658	;7.6499
5	;31.7798	;32.7272	;54.7143	;1.13658	;7.6499
6	;34.5464	;33.8571	;54.3524	;1.06085	;7.2017
7	;34.5463	;33.6717	;54.375	;1.05008	;7.11416
8	;35.5615	;33.7305	;54.343	;1.05059	;7.1109
9	;35.561	;33.7289	;54.3449	;1.05061	;7.11088
10	;36.0992	;33.7547	;54.3237	;1.05079	;7.10835
11	;52.003	;33.7547	;54.3238	;1.05079	;6.9529
12	;56.5294	;33.769	;54.3176	;1.05081	;6.91885
13	;56.5294	;33.769	;54.3176	;1.05081	;6.91885
14	;56.9022	;33.7594	;55.073	;1.05081	;6.89596
15	;56.902	;33.7632	;55.3667	;1.05007	;6.88396
16	;56.902	;33.7632	;55.3667	;1.05007	;6.88395
17	;56.9684	;33.7646	;55.367	;1.05	;6.88309
18	;56.9684	;33.7646	;55.367	;1.05	;6.88309
19	;57.1052	;33.7692	;55.3655	;1.05002	;6.88251
20	;57.2027	;33.769	;55.3667	;1.05002	;6.88182
21	;57.4436	;33.7683	;55.3455	;1.05003	;6.88069
22	;57.5868	;33.7682	;55.3487	;1.05003	;6.87962
23	;57.6622	;33.7682	;55.3485	;1.05004	;6.87917
24	;57.6837	;33.7681	;55.3446	;1.05003	;6.87907
25	;57.6813	;33.7683	;55.3445	;1.05	;6.87891
26	;57.6813	;33.7683	;55.3445	;1.05	;6.87891
27	;57.6813	;33.7683	;55.3445	;1.05	;6.87891
28	;57.6802	;33.7808	;55.3814	;1.05	;6.87866
29	;57.6798	;33.7791	;55.3975	;1.05	;6.87818
30	;57.6796	;33.7769	;55.3973	;1.05	;6.87808
31	;57.6796	;33.7781	;55.4004	;1.05	;6.87806
32	;57.6798	;33.7783	;55.4044	;1.05	;6.87797
33	;57.6806	;33.7791	;55.4082	;1.05	;6.87791
34	;57.681	;33.9096	;56.0262	;1.05003	;6.86984
35	;57.681	;33.988	;56.4762	;1.05	;6.86294
36	;57.6811	;33.9947	;56.5715	;1.05001	;6.86109
37	;57.6874	;33.9945	;56.7037	;1.05	;6.85792
38	;57.6918	;33.9972	;56.7274	;1.05001	;6.85752
39	;57.6903	;33.9961	;56.7332	;1.05002	;6.85739
40	;57.6891	;33.9988	;56.7578	;1.05002	;6.85695
41	;57.6892	;34.0029	;56.7812	;1.05001	;6.8566
42	;57.6892	;34.0044	;56.7957	;1.05002	;6.85635
43	;57.6859	;34.0065	;56.8059	;1.05002	;6.85625
44	;57.6865	;34.0068	;56.8098	;1.05002	;6.85617
45	;57.6871	;34.0068	;56.8104	;1.05002	;6.85616
46	;57.6875	;34.0072	;56.8141	;1.05002	;6.85608
47	;57.6875	;34.0072	;56.8141	;1.05002	;6.85608
48	;57.6874	;34.0509	;57.0577	;1.05002	;6.85266
49	;57.6874	;34.0936	;57.2532	;1.05002	;6.85032
50	;57.6865	;34.1105	;57.4406	;1.05002	;6.84692
51	;57.6865	;34.1105	;57.4406	;1.05002	;6.84692
52	;57.6879	;34.1106	;57.4441	;1.05002	;6.84684
53	;57.6869	;34.1095	;57.4527	;1.05002	;6.8466
54	;57.686	;34.1098	;57.455	;1.05002	;6.84657
55	;57.6864	;34.1101	;57.4565	;1.05002	;6.84655
56	;57.693	;34.1102	;57.4558	;1.05002	;6.84652
57	;57.6904	;34.1102	;57.4565	;1.05001	;6.84645
58	;57.6921	;34.1102	;57.4565	;1.05	;6.84642
59	;57.6915	;34.1105	;57.4578	;1.05	;6.84641
60	;57.6915	;34.1105	;57.4582	;1.05	;6.84638
61	;57.6915	;34.1105	;57.4584	;1.05	;6.84638
62	;57.692	;34.1105	;57.4583	;1.05	;6.84638
63	;57.6924	;34.1105	;57.4585	;1.05	;6.84638
64	;57.6924	;34.1105	;57.4585	;1.05	;6.84638
65	;57.6924	;34.1105	;57.4585	;1.05	;6.84638
66	;57.6924	;34.1105	;57.4585	;1.05	;6.84638
67	;57.6924	;34.1105	;57.4585	;1.05	;6.84638
68	;57.6924	;34.1105	;57.4585	;1.05	;6.84638
69	;57.6924	;34.1105	;57.4585	;1.05	;6.84638
70	;57.6924	;34.1105	;57.4585	;1.05	;6.84638
71	;57.6924	;34.1105	;57.4585	;1.05	;6.84638
72	;57.6924	;34.1105	;57.4585	;1.05	;6.84638
73	;57.6924	;34.1105	;57.4585	;1.05	;6.84638
74	;57.6924	;34.1105	;57.4585	;1.05	;6.84638
75	;57.6924	;34.1105	;57.4585	;1.05	;6.84638
76	;57.6924	;34.1105	;57.4585	;1.05	;6.84638
77	;57.6924	;34.1105	;57.4585	;1.05	;6.84638
78	;57.6924	;34.1105	;57.4585	;1.05	;6.84638
79	;57.6924	;34.1105	;57.4585	;1.05	;6.84638
80	;57.6924	;34.1105	;57.4585	;1.05	;6.84638
81	;57.6924	;34.1105	;57.4585	;1.05	;6.84638
82	;57.6924	;34.1105	;57.4585	;1.05	;6.84638
83	;57.6924	;34.1105	;57.4585	;1.05	;6.84638
84	;57.6924	;34.1105	;57.4585	;1.05	;6.84638
85	;57.6924	;34.1105	;57.4585	;1.05	;6.84638
86	;57.6924	;34.1105	;57.4585	;1.05	;6.84638
87	;57.6924	;34.1105	;57.4585	;1.05	;6.84638
88	;57.6924	;34.1105	;57.4585	;1.05	;6.84638
89	;57.6924	;34.1105	;57.4585	;1.05	;6.84638
90	;57.6924	;34.1105	;57.4585	;1.05	;6.84638
91	;57.6924	;34.1105	;57.4585	;1.05	;6.84638
92	;57.6924	;34.1105	;57.4585	;1.05	;6.84638
93	;57.6924	;34.1105	;57.4585	;1.05	;6.84638
94	;57.6924	;34.1105	;57.4585	;1.05	;6.84638
95	;57.6924	;34.1105	;57.4585	;1.05	;6.84638
96	;57.6924	;34.1105	;57.4585	;1.05	;6.84638
97	;57.6924	;34.1105	;57.4585	;1.05	;6.84638
98	;57.6924	;34.1105	;57.4585	;1.05	;6.84638
99	;57.6924	;34.1105	;57.4585	;1.05	;6.84638
100	;57.6924	;34.1105	;57.4585	;1.05	;6.84638
101	;57.6924	;34.1105	;57.4585	;1.05	;6.84638
102	;57.6924	;34.1105	;57.4585	;1.05	;6.84638
103	;57.6924	;34.1105	;57.4585	;1.05	;6.84638
104	;57.6924	;34.1105	;57.4585	;1.05	;6.84638
105	;57.6924	;34.1105	;57.4585	;1.05	;6.84638
106	;57.6924	;34.1105	;57.4585	;1.05	;6.84638
107	;57.6924	;34.1105	;57.4585	;1.05	;6.84638
108	;57.6924	;34.1105	;57.4585	;1.05	;6.84638
109	;57.6924	;34.1105	;57.4585	;1.05	;6.84638
110	;57.6924	;34.1105	;57.4585	;1.05	;6.84638
111	;57.6924	;34.1105	;57.4585	;1.05	;6.84638
112	;57.6924	;34.1105	;57.4585	;1.05	;6.84638
113	;57.6924	;34.1126	;57.4672	;1.05	;6.84629
114	;57.6912	;34.1134	;57.4727	;1.05	;6.84621
115	;57.6921	;34.1141	;57.4794	;1.05	;6.84609
116	;57.6918	;34.1144	;57.4829	;1.05	;6.84602
117	;57.692	;34.1145	;57.4834	;1.05	;6.84602
118	;57.692	;34.1145	;57.4836	;1.05	;6.84601
119	;57.692	;34.1145	;57.484	;1.05	;6.84601
120	;57.692	;34.1145	;57.484	;1.05	;6.846
121	;57.692	;34.1145	;57.4841	;1.05	;6.846
122	;57.6919	;34.1146	;57.4841	;1.05	;6.846
123	;57.692	;34.1146	;57.4842	;1.05	;6.846
124	;57.692	;34.1165	;57.4911	;1.05	;6.84594
125	;57.692	;34.1167	;57.4974	;1.05	;6.84581
126	;57.692	;34.1174	;57.5011	;1.05	;6.84576
127	;57.692	;34.1176	;57.503	;1.05	;6.84573
128	;57.692	;34.1184	;57.508	;1.05	;6.84565
129	;57.692	;34.1191	;57.5111	;1.05	;6.84562
130	;57.692	;34.1192	;57.5127	;1.05	;6.84559
131	;57.692	;34.1195	;57.5143	;1.05	;6.84556
132	;57.692	;34.1197	;57.5159	;1.05	;6.84554
133	;57.692	;34.1198	;57.517	;1.05	;6.84552
134	;57.692	;34.1198	;57.517	;1.05	;6.84552
135	;57.692	;34.1199	;57.5175	;1.05	;6.84551
136	;57.692	;34.1199	;57.518	;1.05	;6.8455
137	;57.692	;34.1201	;57.5187	;1.05	;6.8455
138	;57.6921	;34.1202	;57.5194	;1.05	;6.84548
139	;57.6922	;34.1203	;57.5199	;1.05	;6.84548
140	;57.6922	;34.1203	;57.5204	;1.05	;6.84547
141	;57.6922	;34.1204	;57.5208	;1.05	;6.84547
142	;57.6922	;34.1205	;57.5213	;1.05	;6.84546
143	;57.6922	;34.1205	;57.5217	;1.05	;6.84545
144	;57.6922	;34.1206	;57.5219	;1.05	;6.84545
145	;57.692	;34.1206	;57.5222	;1.05	;6.84544
146	;57.6922	;34.1206	;57.5223	;1.05	;6.84544
147	;57.6923	;34.1207	;57.5225	;1.05	;6.84544
148	;57.6923	;34.1207	;57.5226	;1.05	;6.84544
149	;57.6923	;34.1207	;57.5227	;1.05	;6.84543
150	;57.6923	;34.1207	;57.5228	;1.05	;6.84543

1	;1.86754	;35.1575	;74.6239	;1.38625	;9.21879
2	;34.6879	;39.162	;54.5695	;1.10304	;7.97087
3	;39.0904	;34.7857	;57.2693	;1.13247	;7.59237
4	;38.6535	;36.977	;57.603	;1.09892	;7.5162
5	;49.6838	;38.1621	;55.7157	;1.07197	;7.36524
6	;54.9835	;38.3854	;56.7887	;1.05382	;7.15837
7	;54.9835	;38.3854	;56.7887	;1.05382	;7.15837
8	;54.9835	;38.3854	;56.7887	;1.05382	;7.15837
9	;54.6559	;35.9171	;57.234	;1.05565	;7.00601
10	;52.2603	;34.0692	;57.957	;1.06766	;6.98481
11	;55.6168	;33.9228	;54.8309	;1.0529	;6.93424
12	;55.6168	;33.9228	;54.8309	;1.0529	;6.93424
13	;56.5068	;33.7703	;56.0564	;1.0579	;6.92144
14	;56.5068	;33.7703	;56.0564	;1.0579	;6.92144
15	;56.5068	;33.7703	;56.0564	;1.0579	;6.92144
16	;56.3563	;33.8191	;56.0386	;1.05483	;6.90536
17	;56.3563	;33.8191	;56.0386	;1.05483	;6.90536
18	;56.3396	;33.8164	;55.9806	;1.05439	;6.90385
19	;56.3977	;34.2631	;56.9924	;1.05128	;6.88164
20	;56.3977	;34.2631	;56.9924	;1.05128	;6.88164
21	;57.3861	;34.4212	;57.4519	;1.05127	;6.87211
22	;57.4183	;34.1866	;57.4502	;1.05013	;6.85289
23	;57.4183	;34.1866	;57.4502	;1.05013	;6.85289
24	;57.4183	;34.1866	;57.4502	;1.05013	;6.85289
25	;57.4183	;34.1866	;57.4502	;1.05013	;6.85289
26	;57.4183	;34.1866	;57.4502	;1.05013	;6.85289
27	;57.4183	;34.1866	;57.4502	;1.05013	;6.85289
28	;57.4186	;34.1603	;57.4577	;1.05009	;6.85115
29	;57.4275	;34.1371	;57.4509	;1.05019	;6.85077
30	;57.4911	;34.1386	;57.5016	;1.05003	;6.84829
31	;57.4911	;34.1386	;57.5016	;1.05003	;6.84829
32	;57.4911	;34.1386	;57.5016	;1.05003	;6.84829
33	;57.492	;34.1262	;57.5144	;1.05014	;6.84806
34	;57.5028	;34.1286	;57.5342	;1.05003	;6.84699
35	;57.5028	;34.1286	;57.5342	;1.05003	;6.84699
36	;57.3457	;34.1469	;57.685	;1.05019	;6.84654
37	;57.3457	;34.1469	;57.685	;1.05019	;6.84654
38	;57.3457	;34.1469	;57.685	;1.05019	;6.84654
39	;57.3251	;34.1498	;57.6988	;1.05016	;6.8463
40	;57.3251	;34.1498	;57.6988	;1.05016	;6.8463
41	;57.3251	;34.1498	;57.6988	;1.05016	;6.8463
42	;57.3251	;34.1498	;57.6988	;1.05016	;6.8463
43	;57.3195	;34.1429	;57.6679	;1.05004	;6.84592
44	;57.3195	;34.1429	;57.6679	;1.05004	;6.84592
45	;57.332	;34.1434	;57.682	;1.05004	;6.84555
46	;57.332	;34.1434	;57.682	;1.05004	;6.84555
47	;57.332	;34.1434	;57.682	;1.05004	;6.84555
48	;57.332	;34.1434	;57.682	;1.05004	;6.84555
49	;57.332	;34.1434	;57.682	;1.05004	;6.84555
50	;57.332	;34.1434	;57.682	;1.05004	;6.84555
51	;57.332	;34.1434	;57.682	;1.05004	;6.84555
52	;57.332	;34.1434	;57.682	;1.05004	;6.84555
53	;57.332	;34.1434	;57.682	;1.05004	;6.84555
54	;57.332	;34.1434	;57.682	;1.05004	;6.84555
55	;57.332	;34.1434	;57.682	;1.05004	;6.84555
56	;57.332	;34.1434	;57.682	;1.05004	;6.84555
57	;57.332	;34.1434	;57.682	;1.05004	;6.84555
58	;57.332	;34.1434	;57.682	;1.05004	;6.84555
59	;57.332	;34.1434	;57.682	;1.05004	;6.84555
60	;57.332	;34.1434	;57.682	;1.05004	;6.84555
61	;57.332	;34.1434	;57.682	;1.05004	;6.84555
62	;57.333	;34.1434	;57.6833	;1.05004	;6.84554
63	;57.333	;34.1434	;57.6833	;1.05004	;6.84554
64	;57.333	;34.1434	;57.6833	;1.05004	;6.84554
65	;57.3363	;34.1434	;57.6897	;1.05007	;6.84552
66	;57.3363	;34.1434	;57.6897	;1.05007	;6.84552
67	;57.3363	;34.1434	;57.6897	;1.05007	;6.84552
68	;57.3363	;34.1434	;57.6897	;1.05007	;6.84552
69	;57.3363	;34.1434	;57.6897	;1.05007	;6.84552
70	;57.3363	;34.1434	;57.6897	;1.05007	;6.84552
71	;57.3363	;34.1434	;57.6897	;1.05007	;6.84552
72	;57.3363	;34.1434	;57.6897	;1.05007	;6.84552
73	;57.3363	;34.1434	;57.6897	;1.05007	;6.84552
74	;57.3363	;34.1434	;57.6897	;1.05007	;6.84552
75	;57.3363	;34.1434	;57.6897	;1.05007	;6.84552
76	;57.3363	;34.1434	;57.6897	;1.05007	;6.84552
77	;57.3363	;34.1434	;57.6897	;1.05007	;6.84552
78	;57.3363	;34.1434	;57.6897	;1.05007	;6.84552
79	;57.3363	;34.1434	;57.6897	;1.05007	;6.84552
80	;57.3363	;34.1434	;57.6897	;1.05007	;6.84552
81	;57.3363	;34.1434	;57.6897	;1.05007	;6.84552
82	;57.3363	;34.1449	;57.6894	;1.05001	;6.84523
83	;57.3363	;34.1449	;57.6894	;1.05001	;6.84523
84	;57.3363	;34.1449	;57.6894	;1.05001	;6.84523
85	;57.3363	;34.1449	;57.6894	;1.05001	;6.84523
86	;57.3363	;34.1449	;57.6894	;1.05001	;6.84523
87	;57.3363	;34.1449	;57.6894	;1.05001	;6.84523
88	;57.3363	;34.1449	;57.6894	;1.05001	;6.84523
89	;57.3363	;34.1449	;57.6894	;1.05001	;6.84523
90	;57.3441	;34.1453	;57.6895	;1.05001	;6.84519
91	;57.3441	;34.1453	;57.6895	;1.05001	;6.84519
92	;57.3441	;34.1453	;57.6895	;1.05001	;6.84519
93	;57.3441	;34.1453	;57.6895	;1.05001	;6.84519
94	;57.3441	;34.1453	;57.6895	;1.05001	;6.84519
95	;57.3441	;34.1453	;57.6895	;1.05001	;6.84519
96	;57.3441	;34.1453	;57.6895	;1.05001	;6.84519
97	;57.3441	;34.1453	;57.6895	;1.05001	;6.84519
98	;57.3441	;34.1453	;57.6895	;1.05001	;6.84519
99	;57.3441	;34.1453	;57.6895	;1.05001	;6.84519
100	;57.3441	;34.1453	;57.6895	;1.05001	;6.84519
101	;57.3441	;34.1453	;57.6895	;1.05001	;6.84519
102	;57.3441	;34.1453	;57.6895	;1.05001	;6.84519
103	;57.3441	;34.1453	;57.6895	;1.05001	;6.84519
104	;57.3441	;34.1453	;57.6895	;1.05001	;6.84519
105	;57.3441	;34.1453	;57.6895	;1.05001	;6.84519
106	;57.3441	;34.1453	;57.6895	;1.05001	;6.84519
107	;57.3441	;34.1453	;57.6895	;1.05001	;6.84519
108	;57.3441	;34.1453	;57.6895	;1.05001	;6.84519
109	;57.3458	;34.144	;57.6873	;1.05001	;6.84517
110	;57.3458	;34.144	;57.6873	;1.05001	;6.84517
111	;57.3458	;34.144	;57.6873	;1.05001	;6.84517
112	;57.3458	;34.144	;57.6873	;1.05001	;6.84517
113	;57.3458	;34.144	;57.6873	;1.05001	;6.84517
114	;57.3458	;34.144	;57.6873	;1.05001	;6.84517
115	;57.3458	;34.144	;57.6873	;1.05001	;6.84517
116	;57.3458	;34.144	;57.6873	;1.05001	;6.84517
117	;57.3458	;34.144	;57.6873	;1.05001	;6.84517
118	;57.3458	;34.144	;57.6873	;1.05001	;6.84517
119	;57.5389	;34.1419	;57.6473	;1.05006	;6.84504
120	;57.5389	;34.1419	;57.6473	;1.05006	;6.84504
121	;57.5516	;34.1427	;57.6745	;1.05008	;6.8445
122	;57.5516	;34.1427	;57.6745	;1.05008	;6.8445
123	;57.5516	;34.1427	;57.6745	;1.05008	;6.8445
124	;57.5529	;34.143	;57.6773	;1.05008	;6.84447
125	;57.5529	;34.143	;57.6773	;1.05008	;6.84447
126	;57.5529	;34.143	;57.6773	;1.05008	;6.84447
127	;57.5566	;34.1458	;57.6879	;1.05002	;6.84399
128	;57.5566	;34.1458	;57.6879	;1.05002	;6.84399
129	;57.5566	;34.1458	;57.6879	;1.05002	;6.84399
130	;57.5566	;34.1458	;57.6879	;1.05002	;6.84399
131	;57.5566	;34.1458	;57.6879	;1.05002	;6.84399
132	;57.5566	;34.1458	;57.6879	;1.05002	;6.84399
133	;57.5566	;34.1458	;57.6879	;1.05002	;6.84399
134	;57.5625	;34.1461	;57.6917	;1.05003	;6.84394
135	;57.5625	;34.1461	;57.6917	;1.05003	;6.84394
136	;57.5625	;34.1461	;57.6917	;1.05003	;6.84394
137	;57.5625	;34.1461	;57.6917	;1.05003	;6.84394
138	;57.5625	;34.1461	;57.6917	;1.05003	;6.84394
139	;57.5625	;34.1461	;57.6917	;1.05003	;6.84394
140	;57.5625	;34.1461	;57.6917	;1.05003	;6.84394
141	;57.5625	;34.1461	;57.6917	;1.05003	;6.84394
142	;57.5725	;34.1484	;57.692	;1.05001	;6.84382
143	;57.5725	;34.1484	;57.692	;1.05001	;6.84382
144	;57.5725	;34.1484	;57.692	;1.05001	;6.84382
145	;57.5725	;34.1484	;57.692	;1.05001	;6.84382
146	;57.5725	;34.1484	;57.692	;1.05001	;6.84382
